Stint Type,Island,Species,FirstName,LastName,Observer_Location,Date_Time_Start,Date_Time_End,Nest,Time_Arrive,Time_Depart,Provider,Recipient,Prey_Item_Code,Prey_Size_bill_lengths,Number_of_Items,Plot_Status
Chick Provisioning,METIN,COTE,Jessica ,Despres,Hillside Blind,7/25/05 17:30,7/25/05 20:30,28,20:08,20:08,UA,A,R,U,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/10/06 16:00,7/10/06 17:00,1,16:03,16:03,UA,B,R,3,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/10/06 16:00,7/10/06 17:00,9,16:25,16:25,UA,U,R,2.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/10/06 16:00,7/10/06 17:00,7,16:37,16:37,UA,U,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,1,12:35,12:35,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,6,12:35,12:35,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,5,13:08,13:08,UA,A,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,7,13:20,13:20,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,7,13:24,13:24,UA,A,F,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,2,13:25,13:25,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,9,13:30,13:30,UA,B,R,2.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,1,13:37,13:37,UA,B,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,8,13:39,13:39,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,1,13:42,13:42,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,7,13:47,13:47,UA,B,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,6,13:48,13:48,UA,B,T,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,7,13:51,13:51,UA,A,T,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,8,13:57,13:57,UA,B,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,8,13:58,13:58,UA,A,T,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,6,14:00,14:00,UA,A,T,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,9,14:13,14:13,UA,A,T,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,7,14:30,14:30,UA,B,U,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,9,14:41,14:41,UA,A,U,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,5,14:42,14:42,UA,A,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,3,14:43,14:43,UA,B,PUF,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,4,14:44,14:44,UA,A,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,7,14:50,14:50,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,1,14:52,14:52,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,6,15:03,15:03,UA,B,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,10,15:07,15:07,UA,B,R,U,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,4,15:08,15:08,UA,A,U,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,10,15:13,15:13,UA,A,F,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,2,15:22,15:22,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,4,15:24,15:24,UA,A,E,0.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,4,15:25,15:25,UA,A,E,0.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,4,15:26,15:26,UA,A,E,0.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Susan ,Elliot ,North End Blind,7/13/06 12:30,7/13/06 15:30,3,15:28,15:28,UA,C,I,0.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,7,13:45,13:45,UA,B,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,7,14:10,14:10,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,11,14:10,14:10,UA,A,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,2,14:18,14:18,UA,S,E,0.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,4,14:28,14:28,UA,A,PUF,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,2,14:40,14:40,UA,U,R,2.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,5,14:51,14:51,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,4,14:59,14:59,UA,A,T,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,1,15:03,15:03,UA,B,E,0.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,6,15:11,15:11,UA,B,E,0.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,7,15:19,15:19,UA,A,U,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,10,15:23,15:23,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,3,15:26,15:26,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,8,15:30,15:30,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,5,15:34,15:34,UA,A,T,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,4,15:40,15:40,UA,A,E,0.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,8,15:50,15:50,UA,A,U,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,4,15:52,15:52,UA,A,E,0.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,3,15:57,15:57,UA,U,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,4,16:12,16:12,UA,A,U,U,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,4,16:18,16:18,UA,A,F,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,6,16:30,16:30,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/14/06 13:35,7/14/06 16:35,11,16:34,16:34,UA,C,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,11,8:05,8:05,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,5,8:24,8:24,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,5,8:33,8:33,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,9,8:40,8:40,UA,B,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,8,8:43,8:43,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,1,8:49,8:49,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,9,8:52,8:52,UA,B,T,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,6,8:55,8:55,UA,B,K,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,9,8:57,8:57,UA,A,U,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,4,9:06,9:06,UA,A,R,3,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,5,9:07,9:07,UA,A,U,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,8,9:10,9:10,UA,B,U,U,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,7,9:20,9:20,UA,A,T,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,5,9:28,9:28,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,8,9:30,9:30,UA,B,T,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,10,9:30,9:30,UA,B,T,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,6,9:35,9:35,UA,U ,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,6,9:35,9:35,UA,U,R,1.5,2,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,10,9:37,9:37,UA,B,U,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,7,9:46,9:46,UA,U,T,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,9,10:00,10:00,UA,A,T,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,7,10:06,10:06,UA,A,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,6,10:13,10:13,UA,B,T,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,4,10:18,10:18,UA,A,F,2.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/15/06 8:00,7/15/06 11:00,9,10:27,10:27,UA,B,T,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,10,15:12,15:12,UA,A,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,4,15:17,15:17,UA,A,T,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,9,15:24,15:24,UA,B,F,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,2,15:27,15:27,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,11,15:35,15:35,UA,B,U,0.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,9,15:37,15:37,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,10,15:48,15:48,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,10,15:51,15:51,UA,A,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,4,16:07,16:07,UA,A,PUF,0.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,7,16:22,16:22,UA,A,F,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,8,16:27,16:27,UA,B,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,2,16:41,16:41,UA,A,U,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,10,16:43,16:43,UA,A,PUF,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,4,16:49,16:49,UA,A,R,0.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,4,16:52,16:52,UA,A,U,0.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,9,16:54,16:54,UA,B,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,11,16:59,16:59,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/16/06 15:10,7/16/06 17:10,7,17:10,17:10,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,5,10:45,10:45,UA,A,PUF,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,4,10:51,10:51,UA,A,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,10,10:58,10:58,UA,A,T,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,5,11:02,11:02,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,1,11:21,11:21,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,8,11:23,11:23,UA,A,R,2.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,5,11:30,11:30,UA,A,U,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,7,11:32,11:32,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,2,11:46,11:46,UA,A,T,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,7,11:49,11:49,UA,A,E,0.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,7,11:55,11:55,UA,A,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,8,12:20,12:20,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,2,12:28,12:28,UA,A,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,9,12:36,12:36,UA,U,R,2.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,1,12:37,12:37,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,8,12:57,12:57,UA,A,R,2,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,10,12:59,12:59,UA,B,PUF,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,10,13:06,13:06,UA,A,U,U,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,2,13:21,13:21,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,9,13:30,13:30,UA,B,T,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Alex ,Champagne,North End Blind,7/17/06 10:45,7/17/06 13:45,8,13:37,13:37,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A7,14:40,14:40,UA,S,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,B2,14:53,14:53,UA,B,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A4,15:07,15:07,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A4,15:22,15:22,UA,B,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A7,15:35,15:35,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A4,15:41,15:41,UA,B,UI,0.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,B2,16:00,16:00,UA,B,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,B2,16:12,16:12,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A7,16:15,16:15,UA,B,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A7,16:25,16:25,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A7,16:35,16:35,UA,S,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,B2,16:50,16:50,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A4,16:51,16:51,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,A4,17:05,17:05,UA,B,U,U,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,B2,17:08,17:08,UA,S,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/26/07 14:15,6/26/07 17:15,B2,17:11,17:11,UA,S,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A4,9:15,9:15,UA,A,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,B2,9:20,9:20,UA,A,L,0.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,B2,10:21,10:21,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,B2,10:35,10:35,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A4,10:45,10:45,UA,B,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A7,10:50,10:50,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A7,11:10,11:10,UA,C,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A4,11:20,11:20,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A7,11:21,11:21,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A4,11:27,11:27,UA,B,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A7,11:59,11:59,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A4,12:00,12:00,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/27/07 9:15,6/27/07 12:15,A7,12:12,12:12,UA,C,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,B2,15:15,15:15,UA,B,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A7,15:22,15:22,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,B2,15:28,15:28,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A4,15:29,15:29,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A7,15:33,15:33,UA,C,S,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A7,15:37,15:37,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A4,16:00,16:00,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A4,16:12,16:12,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A6,16:25,16:25,UA,B,F,1.75,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A7,16:25,16:25,UA,C,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A7,16:58,16:58,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A7,17:05,17:05,UA,B,R,1,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,B2,17:07,17:07,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,METIN,COTE,Katie,Andrle,North East Blind,6/28/07 15:00,6/28/07 19:00,A4,17:12,17:12,UA,A,R,1.25,1,Outside Plot
